time,j,i,current_speed,current_dir,w,salt,FineSed,tss,NO3,DIP,DIN,PH,TN,TP,wave_dir,weekly_Coral_IN_up,CS_bleach,erdepflux_total,MA_N_pr,MA_N_gr,Turbidity,Oxygen,temp,NH4,longitude,latitude
2020-07-26,0,16,0.2953131,176.31084,-1.2751059e-05,35.289463,1.3998002e-06,0.0004096705,0.07086247,0.019991344,0.0937134,8.088434,57.562336,5.399035,110.19378,2.777778e-16,2.777778e-16,1.848154e-08,2.777789e-16,7.055766e-11,0.31633812,6778.8584,23.974972,0.022850929,145.368575,-15.379564
2020-07-26,0,17,0.29994136,176.07222,-1.2708896e-05,35.299763,1.0842518e-06,0.0004309726,0.06806223,0.019522194,0.09089972,8.08698,56.785297,5.3034596,110.52688,2.777778e-16,2.777778e-16,2.2131852e-08,2.777789e-16,7.002226e-11,0.31484658,6777.3726,24.009853,0.022837492,145.376444,-15.375096
2020-07-26,0,18,0.30145448,175.41002,-1.2683537e-05,35.30657,8.423367e-07,0.00045504668,0.062307864,0.01872407,0.084882304,8.085907,56.11371,5.2192893,110.89579,2.777778e-16,2.777778e-16,1.9130097e-08,2.7777887e-16,6.8984825e-11,0.31207344,6777.475,24.043213,0.022574434,145.384312,-15.37063
2020-07-26,0,19,0.29861334,174.77382,-1.2656349e-05,35.30956,6.562144e-07,0.00047609533,0.05656718,0.017824896,0.078869924,8.084639,55.436577,5.1324563,111.30052,2.777778e-16,2.777778e-16,1.9006993e-08,2.777789e-16,6.953527e-11,0.30715996,6777.9424,24.070997,0.022302743,145.39218,-15.366163
2020-07-26,0,20,0.2954082,173.77309,-1.2621562e-05,35.310246,4.8020223e-07,0.0004940935,0.052387424,0.016538065,0.07461392,8.083203,54.689114,5.0333376,111.738594,2.777778e-16,2.777778e-16,2.0348718e-08,2.7777887e-16,6.914983e-11,0.29750818,6777.9717,24.106842,0.0222265,145.400047,-15.361699
2020-07-26,0,21,0.29015616,172.73483,-1.2582124e-05,35.309658,3.5873563e-07,0.0005090468,0.050540924,0.015311973,0.07281632,8.082063,54.018894,4.9420104,111.833496,2.777778e-16,2.777778e-16,2.1526315e-08,2.777789e-16,6.966701e-11,0.28878635,6777.4634,24.120115,0.0222754,145.407914,-15.357237
2020-07-26,0,22,0.2869713,171.56065,-1.2542894e-05,35.307995,2.787639e-07,0.0005130268,0.04992088,0.014308189,0.07205937,8.081204,53.50695,4.8716226,111.920845,2.777778e-16,2.777778e-16,2.3911493e-08,2.777789e-16,7.0552085e-11,0.28399405,6776.5913,24.12258,0.02213849,145.415781,-15.352776
2020-07-26,0,23,0.29071704,170.14699,-1.25059405e-05,35.30559,2.114325e-07,0.00050679006,0.051215973,0.013378301,0.073721156,8.080712,53.030273,4.8058863,112.000626,2.777778e-16,2.777778e-16,1.9505148e-08,2.777789e-16,6.9694514e-11,0.28008157,6774.3516,24.164478,0.022505185,145.423646,-15.348317
2020-07-26,0,24,0.2930817,169.3724,-1.24820945e-05,35.301346,1.5527073e-07,0.00049902755,0.053887777,0.013126927,0.076562524,8.08059,52.613037,4.749455,112.072876,2.777778e-16,2.777778e-16,1.0373975e-08,2.777789e-16,7.023269e-11,0.2784342,6770.6265,24.22259,0.022674749,145.431512,-15.343858
2020-07-26,0,25,0.29183835,168.96582,-1.2490703e-05,35.295937,1.3001228e-07,0.0004897394,0.06007743,0.013944722,0.08218435,8.080487,52.31889,4.711131,112.13757,2.777778e-16,2.777778e-16,1.4775447e-08,2.777789e-16,6.958545e-11,0.28310055,6765.8594,24.22562,0.022106918,145.439377,-15.339401
2020-07-26,0,26,0.28851026,167.77661,-1.2484294e-05,35.291454,1.01260355e-07,0.0004789247,0.06099972,0.014177824,0.08277917,8.080172,52.070747,4.679432,112.19472,2.777778e-16,2.777778e-16,2.6531747e-08,2.777789e-16,6.9708794e-11,0.28873745,6761.817,24.239302,0.021779438,145.447242,-15.334946
2020-07-26,0,27,0.28401336,166.0088,-1.2485684e-05,35.289455,7.8232496e-08,0.0004692864,0.05928358,0.014003337,0.08087967,8.079631,51.802402,4.6441646,112.24433,2.777778e-16,2.777778e-16,1.8234138e-08,2.777789e-16,7.136245e-11,0.29486433,6759.499,24.266993,0.021596093,145.455107,-15.330492
2020-07-26,0,28,0.28075856,164.16405,-1.2494819e-05,35.28876,5.568662e-08,0.0004790845,0.055865705,0.01281939,0.07790816,8.078992,51.30057,4.5753894,112.286415,2.777778e-16,2.777778e-16,1.6352669e-08,2.777789e-16,6.9924934e-11,0.29300565,6756.585,24.311052,0.022042463,145.462971,-15.32604
2020-07-26,0,29,0.28003186,162.43764,-1.2488483e-05,35.285698,3.5004394e-08,0.0004893106,0.051167138,0.010765738,0.07398629,8.0784235,50.657906,4.484877,112.32097,2.777778e-16,2.777778e-16,1.8356063e-08,2.777789e-16,7.1398096e-11,0.2820157,6751.5757,24.362186,0.022819147,145.470834,-15.321587
