time,j,i,current_speed,current_dir,w,salt,FineSed,tss,NO3,DIP,DIN,PH,TN,TP,wave_dir,weekly_Coral_IN_up,CS_bleach,erdepflux_total,MA_N_pr,MA_N_gr,Turbidity,Oxygen,temp,NH4,longitude,latitude
2020-01-05,0,0,0.03419734,73.17951,4.6798443e-05,35.97666,2.379391e-06,0.00022349041,1.0948491,0.010627729,1.3139616,7.992649,58.678883,5.1600065,96.824356,2.7777784e-16,2.7777778e-16,-2.2707209e-08,2.7778742e-16,1.11778086e-13,0.23893943,6129.4424,32.988434,0.21911253,145.242567,-15.451285
2020-01-05,0,1,0.08960297,87.24945,4.690308e-05,35.860012,2.6420469e-06,0.00022340319,0.21266462,0.0128505565,0.3264348,8.002658,56.186005,5.029456,96.791,2.777778e-16,2.7777778e-16,-1.3982005e-08,2.7780452e-16,3.098893e-13,0.2428577,6343.0044,32.3327,0.11377018,145.250448,-15.446789
2020-01-05,0,2,0.12973766,104.08135,4.7006593e-05,35.770344,1.118863e-06,0.0002233159,0.06197094,0.022632955,0.14335153,8.00998,54.65334,4.935005,96.629,2.777778e-16,2.7777778e-16,8.565405e-09,2.7778136e-16,4.172525e-14,0.22894377,6479.8706,31.82617,0.08138058,145.25833,-15.442294
2020-01-05,0,3,0.14635547,108.91608,4.705471e-05,35.729847,3.701285e-07,0.00022322859,0.023123942,0.019863386,0.08651765,8.013877,53.899345,4.873516,96.59054,2.777778e-16,2.7777778e-16,-4.014514e-09,2.777782e-16,5.277602e-15,0.21725404,6531.4824,31.35298,0.063393705,145.266211,-15.437801
2020-01-05,0,4,0.16507462,110.26143,4.7094018e-05,35.706432,5.0927287e-07,0.00022314128,0.019233095,0.024809306,0.08030817,8.017187,53.60661,4.8572145,96.436295,2.777778e-16,2.7777778e-16,-2.795851e-09,2.7777813e-16,4.2024616e-15,0.21825582,6547.187,31.414333,0.06107508,145.27409,-15.433311
2020-01-05,0,5,0.17521083,110.22806,4.7132864e-05,35.682594,5.258194e-07,0.00022305392,0.016533567,0.027182354,0.079196505,8.019724,53.324017,4.832165,97.17125,2.7777778e-16,2.7777778e-16,9.427962e-10,2.777785e-16,8.61785e-15,0.21679728,6559.7637,31.169292,0.062662944,145.281968,-15.428823
2020-01-05,0,6,0.17979828,111.66321,4.716785e-05,35.658405,3.8158015e-07,0.0002801978,0.013063957,0.027965631,0.07423216,8.021745,52.996254,4.7988224,98.52679,2.7777778e-16,2.7777778e-16,1.564733e-08,2.7777956e-16,2.0873599e-14,0.21354738,6573.5166,30.796038,0.061168205,145.289846,-15.424337
2020-01-05,0,7,0.18388945,112.3677,4.7218313e-05,35.645184,4.0810212e-07,0.0003608896,0.010817983,0.029511875,0.0640363,8.023165,52.798893,4.7811837,100.999466,2.7777778e-16,2.7777778e-16,-2.1706903e-08,2.777782e-16,5.3772637e-15,0.21282442,6581.9653,30.70986,0.053218316,145.297722,-15.419852
2020-01-05,0,8,0.18701856,112.47686,4.7276153e-05,35.632236,5.21073e-07,0.00044469401,0.00922112,0.03110978,0.05869949,8.023998,52.690704,4.7727976,102.18206,2.7777778e-16,2.7777778e-16,-5.4512377e-09,2.7777921e-16,1.6815781e-14,0.2135436,6586.773,30.572153,0.049478367,145.305597,-15.41537
2020-01-05,0,9,0.19086841,112.74863,4.7339687e-05,35.61679,4.2038565e-07,0.0005242123,0.0079724705,0.030494884,0.05161852,8.025213,52.43171,4.7439947,102.882805,2.7777778e-16,2.7777778e-16,-4.758699e-08,2.7777876e-16,1.1561801e-14,0.21307442,6591.274,30.455538,0.04364605,145.313473,-15.410887
