time,j,i,current_speed,current_dir,w,salt,FineSed,tss,NO3,DIP,DIN,PH,TN,TP,wave_dir,weekly_Coral_IN_up,CS_bleach,erdepflux_total,MA_N_pr,MA_N_gr,Turbidity,Oxygen,temp,NH4,longitude,latitude
2021-01-03,0,15,0.05094484,203.99713,2.6603951e-05,35.441048,1.3875966e-11,0.00043462624,0.28508914,0.0015045769,0.78983164,7.993301,48.28832,3.9871705,106.92206,2.7777778e-16,2.7777778e-16,6.0637e-08,2.7777887e-16,7.1061775e-11,0.1674341,6445.2383,31.591215,0.50474244,145.360705,-15.384033
2021-01-03,0,16,0.053185206,207.00682,2.666719e-05,35.449245,1e-12,0.00040967052,0.3281779,0.0014890991,0.86366254,7.993225,48.27297,3.9789345,107.22635,2.7777778e-16,2.7777778e-16,3.1788364e-08,2.7777892e-16,7.096293e-11,0.16448177,6443.0156,31.596872,0.5354846,145.368575,-15.379564
2021-01-03,0,17,0.05492772,209.63579,2.6805023e-05,35.453793,1e-12,0.00043097264,0.35967565,0.0014755959,0.9047807,7.993229,48.240967,3.9714718,107.54822,2.7777778e-16,2.7777778e-16,-1.0589165e-09,2.777789e-16,7.114333e-11,0.16318245,6442.2676,31.558466,0.54510516,145.376444,-15.375096
2021-01-03,0,18,0.056663018,210.38249,2.69609e-05,35.456646,1e-12,0.00045504668,0.39533648,0.0014683242,0.94080335,7.9932456,48.158157,3.958894,107.887665,2.7777778e-16,2.7777778e-16,-2.7100262e-08,2.7777884e-16,6.892965e-11,0.16195478,6442.3364,31.541239,0.54546684,145.384312,-15.37063
2021-01-03,0,19,0.05837665,209.52434,2.7137927e-05,35.455784,1e-12,0.00047609533,0.44125852,0.0014712984,0.9860155,7.9930305,48.04892,3.9426053,108.24474,2.7777778e-16,2.7777778e-16,-2.727922e-08,2.7777887e-16,7.075463e-11,0.16038369,6442.682,31.527391,0.54475695,145.39218,-15.366163
2021-01-03,0,20,0.060298283,207.13489,2.7312717e-05,35.451862,1e-12,0.0004940935,0.5003814,0.001489716,1.0480058,7.9928017,47.94582,3.9254913,108.61765,2.7777778e-16,2.7777778e-16,-2.8922209e-08,2.777789e-16,7.068715e-11,0.1584342,6442.627,31.5141,0.54762435,145.400047,-15.361699
2021-01-03,0,21,0.062543154,203.94832,2.744495e-05,35.44753,1e-12,0.0005090468,0.57225394,0.001521061,1.1295716,7.992597,47.86733,3.909133,108.746346,2.7777778e-16,2.7777778e-16,-2.7039162e-08,2.7777887e-16,7.038619e-11,0.15624286,6442.1743,31.502,0.5573177,145.407914,-15.357237
2021-01-03,0,22,0.06496322,320.88535,2.7548822e-05,35.44367,1e-12,0.0005130268,0.64742637,0.0015619211,1.2293257,7.992419,47.82045,3.8942747,108.87324,2.7777778e-16,2.7777778e-16,-1.3896613e-08,2.777789e-16,7.094431e-11,0.15409352,6441.246,31.485395,0.5818992,145.415781,-15.352776
2021-01-03,0,23,0.066874675,318.44455,2.7627064e-05,35.439545,1e-12,0.00050679006,0.72238296,0.0016136299,1.331932,7.992312,47.78119,3.8799992,108.99828,2.7777778e-16,2.7777778e-16,2.4887969e-08,2.7777892e-16,7.145091e-11,0.15205762,6440.061,31.470068,0.609549,145.423646,-15.348317
2021-01-03,0,24,0.067520075,316.91165,2.7695452e-05,35.43455,1e-12,0.00049902755,0.7949907,0.0016756585,1.4297515,7.9922886,47.735416,3.865527,109.121544,2.7777778e-16,2.7777778e-16,8.130414e-08,2.7777887e-16,6.926489e-11,0.15016802,6439.0825,31.447805,0.63476086,145.431512,-15.343858
2021-01-03,0,25,0.067755796,316.8439,2.7698334e-05,35.42863,1e-12,0.0004897394,0.8629222,0.0017481557,1.5179747,7.9923425,47.67612,3.8505714,109.24296,2.7777778e-16,2.7777778e-16,3.5751686e-08,2.7777887e-16,6.998354e-11,0.14842896,6438.5176,31.422737,0.6550524,145.439377,-15.339401
2021-01-03,0,26,0.06660222,318.7333,2.7733891e-05,35.422092,1e-12,0.0004789247,0.92502874,0.0018295054,1.5974016,7.9924474,47.612957,3.8360517,109.36258,2.7777778e-16,2.7777778e-16,-4.8542972e-08,2.7777892e-16,7.223696e-11,0.14684023,6438.191,31.393488,0.672373,145.447242,-15.334946
